facility_name,variant_id,variant_name,variant_sku,variant_barcode,retail_price,cost_price,opening,opening_val,opening_cost,str_in,str_in_val,str_in_cost,str_out,str_out_val,str_out_cost,sales_qty,sales_val,sales_cost,returns_qty,returns_val,returns_cost,available,available_val,available_cost,reserved,reserved_val,reserved_cost,onhand,onhand_val,onhand_cost,incoming,incoming_val,incoming_cost
Packages Mall,9359384,Womens Flat Slippers 41 Black,9911,009911-041-BLACK,7250,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359392,Womens Flat Slippers 41 Blue,9911,009911-041-BLU,7250,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359400,Womens Flat Slippers 36 Black,9911,009911-036-BLACK,7250,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359408,Womens Flat Slippers 36 Blue,9911,009911-036-BLU,7250,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359420,Womens Flat Slippers 37 Beige,9912,009912-037-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359428,Womens Flat Slippers 38 Beige,9912,009912-038-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359436,Womens Flat Slippers 39 Beige,9912,009912-039-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359444,Womens Flat Slippers 40 Beige,9912,009912-040-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359452,Womens Flat Slippers 41 Beige,9912,009912-041-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359460,Womens Flat Slippers 36 Beige,9912,009912-036-BEIGE,5950,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359472,Womens Flat Slippers 37 Silver,9913,009913-037-SILVER,5950,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359480,Womens Flat Slippers 38 Silver,9913,009913-038-SILVER,5950,1647,1,5950,1647,0,0,0,0,0,0,1,5950,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359488,Womens Flat Slippers 39 Silver,9913,009913-039-SILVER,5950,1647,1,5950,1647,0,0,0,0,0,0,1,5950,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359496,Womens Flat Slippers 40 Silver,9913,009913-040-SILVER,5950,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359512,Womens Flat Slippers 36 Silver,9913,009913-036-SILVER,5950,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359532,Womens Flat Slippers 37 Pink,9916,009916-037-PINK,5950,1521,2,11900,3042,0,0,0,1,5950,1521,1,5950,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359548,Womens Flat Slippers 38 Pink,9916,009916-038-PINK,5950,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359564,Womens Flat Slippers 39 Pink,9916,009916-039-PINK,5950,1521,1,5950,1521,0,0,0,0,0,0,1,5950,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359572,Womens Flat Slippers 40 Green,9916,009916-040-GREEN,5950,1521,2,11900,3042,0,0,0,0,0,0,2,11900,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359580,Womens Flat Slippers 40 Pink,9916,009916-040-PINK,5950,1521,2,11900,3042,0,0,0,0,0,0,2,11900,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359596,Womens Flat Slippers 41 Pink,9916,009916-041-PINK,5950,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359628,Womens Flat Slippers 36 Pink,9916,009916-036-PINK,5950,1521,1,5950,1521,0,0,0,0,0,0,1,5950,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359712,Womens Flat Slippers 41 Pink,9917,009917-041-PINK,5950,1678,0,0,0,1,5950,1678,1,5950,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WH,9359712,Womens Flat Slippers 41 Pink,9917,009917-041-PINK,5950,1678,0,0,0,1,5950,1678,1,5950,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359764,Womens Flat Slippers 37 Green,9918,009918-037-GREEN,5750,1553,0,0,0,1,5750,1553,0,0,0,1,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359780,Womens Flat Slippers 38 Blue,9918,009918-038-BLU,5750,1553,2,11500,3106,1,5750,1553,0,0,0,3,17250,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359828,Womens Flat Slippers 40 Blue,9918,009918-040-BLU,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359852,Womens Flat Slippers 41 Blue,9918,009918-041-BLU,5750,1553,1,5750,1553,0,0,0,0,0,0,1,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359860,Womens Flat Slippers 41 Green,9918,009918-041-GREEN,5750,1553,1,5750,1553,0,0,0,0,0,0,1,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359900,Womens Flat Slippers 36 Blue,9918,009918-036-BLU,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359908,Womens Flat Slippers 36 Green,9918,009918-036-GREEN,5750,1553,1,5750,1553,0,0,0,0,0,0,1,5750,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359928,Womens Flat Slippers 37 Black,9919,009919-037-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359936,Womens Flat Slippers 37 Pink,9919,009919-037-PINK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359944,Womens Flat Slippers 38 Black,9919,009919-038-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359952,Womens Flat Slippers 38 Pink,9919,009919-038-PINK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359960,Womens Flat Slippers 39 Black,9919,009919-039-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359976,Womens Flat Slippers 40 Black,9919,009919-040-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359984,Womens Flat Slippers 40 Pink,9919,009919-040-PINK,6450,1660,0,0,0,1,6450,1660,1,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WH,9359984,Womens Flat Slippers 40 Pink,9919,009919-040-PINK,6450,1660,0,0,0,1,6450,1660,1,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9359992,Womens Flat Slippers 41 Black,9919,009919-041-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360000,Womens Flat Slippers 41 Pink,9919,009919-041-PINK,6450,1660,0,0,0,2,12900,3320,2,12900,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WH,9360000,Womens Flat Slippers 41 Pink,9919,009919-041-PINK,6450,1660,0,0,0,2,12900,3320,2,12900,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360024,Womens Flat Slippers 36 Black,9919,009919-036-BLACK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360032,Womens Flat Slippers 36 Pink,9919,009919-036-PINK,6450,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360052,Womens Flat Slippers 37 Grey,9920,009920-037-GREY,6950,1875,0,0,0,1,6950,1875,0,0,0,1,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360060,Womens Flat Slippers 38 Gold,9920,009920-038-GOLD,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360068,Womens Flat Slippers 38 Grey,9920,009920-038-GREY,6950,1875,1,6950,1875,2,13900,3750,1,6950,1875,2,13900,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360084,Womens Flat Slippers 39 Grey,9920,009920-039-GREY,6950,1875,2,13900,3750,0,0,0,0,0,0,2,13900,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360092,Womens Flat Slippers 40 Gold,9920,009920-040-GOLD,6950,1875,2,13900,3750,0,0,0,0,0,0,2,13900,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360100,Womens Flat Slippers 40 Grey,9920,009920-040-GREY,6950,1875,1,6950,1875,0,0,0,0,0,0,1,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360108,Womens Flat Slippers 41 Gold,9920,009920-041-GOLD,6950,1875,1,6950,1875,0,0,0,0,0,0,1,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360116,Womens Flat Slippers 41 Grey,9920,009920-041-GREY,6950,1875,1,6950,1875,2,13900,3750,0,0,0,3,20850,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360140,Womens Flat Slippers 36 Gold,9920,009920-036-GOLD,6950,1875,1,6950,1875,0,0,0,0,0,0,1,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360148,Womens Flat Slippers 36 Grey,9920,009920-036-GREY,6950,1875,1,6950,1875,0,0,0,0,0,0,1,6950,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360368,Womens Flat Slippers 37 Blue,9925,009925-037-BLU,6950,1450,1,6950,1450,0,0,0,0,0,0,1,6950,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360376,Womens Flat Slippers 37 Green,9925,009925-037-GREEN,6950,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360480,Womens Flat Slippers 41 Pink,9925,009925-041-PINK,6950,1450,1,6950,1450,0,0,0,0,0,0,1,6950,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360488,Womens Flat Slippers 36 Blue,9925,009925-036-BLU,6950,1450,1,6950,1450,0,0,0,0,0,0,1,6950,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360496,Womens Flat Slippers 36 Green,9925,009925-036-GREEN,6950,1450,1,6950,1450,0,0,0,0,0,0,1,6950,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360516,Womens Flat Slippers 37 Peach,9926,009926-037-PCH,6950,1640,0,0,0,1,6950,1640,0,0,0,1,6950,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360556,Womens Flat Slippers 36 Peach,9926,009926-036-PCH,6950,1640,0,0,0,1,6950,1640,0,0,0,1,6950,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360578,Womens Flat Slippers 37 Grey,9927,009927-037-GREY,6950,1620,0,0,0,1,6950,1620,0,0,0,1,6950,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360630,Womens Flat Slippers 37 Beige,9928,009928-037-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360638,Womens Flat Slippers 37 Blue,9928,009928-037-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360646,Womens Flat Slippers 37 Green,9928,009928-037-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360654,Womens Flat Slippers 38 Beige,9928,009928-038-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360662,Womens Flat Slippers 38 Blue,9928,009928-038-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360670,Womens Flat Slippers 38 Green,9928,009928-038-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360678,Womens Flat Slippers 39 Beige,9928,009928-039-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360686,Womens Flat Slippers 39 Blue,9928,009928-039-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360694,Womens Flat Slippers 39 Green,9928,009928-039-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360702,Womens Flat Slippers 40 Beige,9928,009928-040-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360710,Womens Flat Slippers 40 Blue,9928,009928-040-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360718,Womens Flat Slippers 40 Green,9928,009928-040-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360726,Womens Flat Slippers 41 Beige,9928,009928-041-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360734,Womens Flat Slippers 41 Blue,9928,009928-041-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360742,Womens Flat Slippers 41 Green,9928,009928-041-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360750,Womens Flat Slippers 36 Beige,9928,009928-036-BEIGE,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360758,Womens Flat Slippers 36 Blue,9928,009928-036-BLU,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360766,Womens Flat Slippers 36 Green,9928,009928-036-GREEN,7250,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360778,Womens Flat Slippers 37 Green,9929,009929-037-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360794,Womens Flat Slippers 38 Green,9929,009929-038-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360810,Womens Flat Slippers 39 Green,9929,009929-039-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360826,Womens Flat Slippers 40 Green,9929,009929-040-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360842,Womens Flat Slippers 41 Green,9929,009929-041-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360858,Womens Flat Slippers 36 Green,9929,009929-036-GREEN,7450,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360878,Womens Flat Slippers 37 Beige,9930,009930-037-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360886,Womens Flat Slippers 37 Black,9930,009930-037-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360894,Womens Flat Slippers 37 Maroon,9930,009930-037-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360902,Womens Flat Slippers 38 Beige,9930,009930-038-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360910,Womens Flat Slippers 38 Black,9930,009930-038-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360918,Womens Flat Slippers 38 Maroon,9930,009930-038-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360926,Womens Flat Slippers 39 Beige,9930,009930-039-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360934,Womens Flat Slippers 39 Black,9930,009930-039-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360942,Womens Flat Slippers 39 Maroon,9930,009930-039-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360950,Womens Flat Slippers 40 Beige,9930,009930-040-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360958,Womens Flat Slippers 40 Black,9930,009930-040-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360966,Womens Flat Slippers 40 Maroon,9930,009930-040-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360974,Womens Flat Slippers 41 Beige,9930,009930-041-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360982,Womens Flat Slippers 41 Black,9930,009930-041-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360990,Womens Flat Slippers 41 Maroon,9930,009930-041-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9360998,Womens Flat Slippers 36 Beige,9930,009930-036-BEIGE,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361006,Womens Flat Slippers 36 Black,9930,009930-036-BLACK,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361014,Womens Flat Slippers 36 Maroon,9930,009930-036-MRA,7450,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361126,Womens Flat Slippers 37 Gold,9932,009932-037-GOLD,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361134,Womens Flat Slippers 37 Silver,9932,009932-037-SILVER,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361142,Womens Flat Slippers 38 Gold,9932,009932-038-GOLD,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361150,Womens Flat Slippers 38 Silver,9932,009932-038-SILVER,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361158,Womens Flat Slippers 39 Gold,9932,009932-039-GOLD,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361166,Womens Flat Slippers 39 Silver,9932,009932-039-SILVER,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361174,Womens Flat Slippers 40 Gold,9932,009932-040-GOLD,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361182,Womens Flat Slippers 40 Silver,9932,009932-040-SILVER,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361190,Womens Flat Slippers 41 Gold,9932,009932-041-GOLD,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Packages Mall,9361198,Womens Flat Slippers 41 Silver,9932,009932-041-SILVER,7850,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WH,9343804,Leather Formal 44 Brown Polishable,9591,009591-044-BRA,18000,3800,0,0,0,0,0,0,1,18000,3800,0,0,0,0,0,0,-1,-18000,-3800,0,0,0,-1,-18000,-3800,0,0,0
WH,9343344,Leather Formal 40 Greeen Nubuck,9585,009585-040-GRN,16000,3600,0,0,0,1,16000,3600,2,32000,7200,0,0,0,0,0,0,-1,-16000,-3600,0,0,0,-1,-16000,-3600,0,0,0
MM Alam,9343788,Leather Formal 42 Brown Polishable,9591,009591-042-BRA,18000,3800,3,54000,11400,0,0,0,0,0,0,4,72000,15200,0,0,0,-1,-18000,-3800,0,0,0,-1,-18000,-3800,0,0,0
WH,9343360,Leather Formal 41 Greeen Nubuck,9585,009585-041-GRN,16000,3600,0,0,0,0,0,0,1,16000,3600,0,0,0,0,0,0,-1,-16000,-3600,0,0,0,-1,-16000,-3600,0,0,0
WH,9343772,Leather Formal 40 Brown Polishable,9591,009591-040-BRA,18000,3800,0,0,0,0,0,0,1,18000,3800,0,0,0,0,0,0,-1,-18000,-3800,0,0,0,-1,-18000,-3800,0,0,0
WH,9358204,Womens Flat Slippers 36 Silver,9898,009898-036-SILVER,6450,1890,0,0,0,0,0,0,1,6450,1890,0,0,0,0,0,0,-1,-6450,-1890,0,0,0,-1,-6450,-1890,0,0,0
WH,9343756,Leather Formal 45 Black Polishable,9591,009591-045-BKA,18000,3800,0,0,0,0,0,0,1,18000,3800,0,0,0,0,0,0,-1,-18000,-3800,0,0,0,-1,-18000,-3800,0,0,0
WH,9349248,Women Heels 36 Silver,9745,009745-036-SILVER,9450,2655,0,0,0,0,0,0,1,9450,2655,0,0,0,0,0,0,-1,-9450,-2655,0,0,0,-1,-9450,-2655,0,0,0
WH,9360052,Womens Flat Slippers 37 Grey,9920,009920-037-GREY,6950,1875,0,0,0,0,0,0,1,6950,1875,0,0,0,0,0,0,-1,-6950,-1875,0,0,0,-1,-6950,-1875,0,0,0
WH,9358068,Womens Flat Slippers 37 Gold,9898,009898-037-GOLD,6450,1890,0,0,0,0,0,0,1,6450,1890,0,0,0,0,0,0,-1,-6450,-1890,0,0,0,-1,-6450,-1890,0,0,0
WH,9358824,Womens Flat Slippers 38 White,9905,009905-038-WHT,5950,1800,0,0,0,1,5950,1800,2,11900,3600,0,0,0,0,0,0,-1,-5950,-1800,0,0,0,-1,-5950,-1800,0,0,0
WH,9343732,Leather Formal 42 Black Polishable,9591,009591-042-BKA,18000,3800,0,0,0,1,18000,3800,2,36000,7600,0,0,0,0,0,0,-1,-18000,-3800,0,0,0,-1,-18000,-3800,0,0,0
WH,9329443,Leather Formal 44 Black Polishable,9446,009446-044-BKA,18000,3600,0,0,0,0,0,0,1,18000,3600,0,0,0,0,0,0,-1,-18000,-3600,0,0,0,-1,-18000,-3600,0,0,0
WH,9343376,Leather Formal 42 Greeen Nubuck,9585,009585-042-GRN,16000,3600,0,0,0,0,0,0,1,16000,3600,0,0,0,0,0,0,-1,-16000,-3600,0,0,0,-1,-16000,-3600,0,0,0
WH,9343392,Leather Formal 43 Greeen Nubuck,9585,009585-043-GRN,16000,3600,0,0,0,0,0,0,1,16000,3600,0,0,0,0,0,0,-1,-16000,-3600,0,0,0,-1,-16000,-3600,0,0,0
WH,9343408,Leather Formal 44 Greeen Nubuck,9585,009585-044-GRN,16000,3600,0,0,0,0,0,0,1,16000,3600,0,0,0,0,0,0,-1,-16000,-3600,0,0,0,-1,-16000,-3600,0,0,0
WH,9360160,Womens Flat Slippers 37 Tan,9921,009921-037-TAN,7450,1728,0,0,0,0,0,0,1,7450,1728,0,0,0,0,0,0,-1,-7450,-1728,0,0,0,-1,-7450,-1728,0,0,0
WH,9343452,Leather Formal 42 Brown Polishable,9586,009586-042-BRA,18000,4000,0,0,0,0,0,0,1,18000,4000,0,0,0,0,0,0,-1,-18000,-4000,0,0,0,-1,-18000,-4000,0,0,0
WH,9335540,Leather Formal 43 Brown Polishable,9506,009506-043-BRA,17000,3600,0,0,0,0,0,0,1,17000,3600,0,0,0,0,0,0,-1,-17000,-3600,0,0,0,-1,-17000,-3600,0,0,0
WH,9360068,Womens Flat Slippers 38 Grey,9920,009920-038-GREY,6950,1875,0,0,0,1,6950,1875,2,13900,3750,0,0,0,0,0,0,-1,-6950,-1875,0,0,0,-1,-6950,-1875,0,0,0
